scn_name,Projekt,Projekt_id,Startpunkt,Endpunkt,Spannung,s_nom ,cables,NOVA,geom
decommissioning_NEP2035_B2,P211,,,,380,1790,,,0105000020E61000000100000001020000003C0000000D0A39A5729921408C3F40AD582D49400D0A39A5729921408C3F40AD582D4940D92038D32998214037A2201DC32D4940D63BDC0E0D972140BB46CB811E2E494070FC9AF6DE952140303F81C17F2E4940559EE51EB794214089A0C5ADDD2E494043194FA9B793214011AB3FC2302F49404B7F8A3E7A922140077069EB962F4940BD06D8A26091214049111956F12F4940CF6FF3210390214022567F84613049405FA74709B08E2140AE3720F8CE3049400E0D3098648D21407E761B2F383149408CEB2983B48C2140D103C4C9A231494019CFFB5AF28B2140F401DC8717324940F6A33C4E2C8B2140FBBE6EC78A3249404262BB7B808A2140679A5544F2324940961D2CADD08921409BF4ADC55D3349401C41CF0B1C892140106CA68CC93349403370404B578821401C9EB9E23D3449406338E85C9B87214059B6C5EBB03449409590FE4DDE862140096E49B31E35494091323DBC428621409EF3AED5793549404C732B84D5842140DFB0C80AD93549403BF768BB53832140419479F53B36494097242AAFF0812140A79542209736494078A686EC72802140578C0464F93649404B181758117F2140D01264045437494043A04495AB7D21402A9485AFAF37494089AE55CC527C2140F6662F3608384940D4878961E27A2140D891D90F67384940EFF08DD77279214001E54A98C4384940DF5BEC5113782140BB884A7E1F39494088D79A5203762140ECFE0CCA8F3949401650A8A78F7421400BC160EDDE394940C2CF6EE3057321404C7B39A2313A49407715527E527121400B7A14538E3A49404AF25CDF876F214026CBA4E1EF3A49401651137D3E6E2140B51F84DB353B494041CB040D476D2140CAA99D616A3B49405F155E38C66C2140AFAAA80BC23B49404DCE9A690C6C21401BACEE47403C4940C264F4ED6E6B2140324FF8B6AA3C49405D31C802CB6A21408F36339F183D4940114F1B7A306A21401739FA4E823D494046D1031F8369214010B22C98F83D494079A3A025D9682140A50F02976C3E49405DE96B4C3E682140ECC616DDD53E49408E1AB8A8BB672140064B75012F3F4940A2C6736CF365214022776C5F9B3F4940002CE1BF2F642140C13F0004074049403584BE4FB062214040F960BE61404940B705F0BB8E612140BE5E5095A54049404FC29668DA5F21405315095C0D414940B859BC58185E21402DDCA8047A414940A4C112B46E5C21407D4E3052DE4149402C41EB86125A2140FDE71F3306424940F6AB4A6C88572140AC6F05B930424940F72D292D125521400E60DBEC594249406B7F677BF45221401A1D90847D4249406B7F677BF45221401A1D90847D424940
decommissioning_NEP2035_B2,P211,,,,380,1790,,,0105000020E6100000010000000102000000200000006B7F677BF45221401A1D90847D4249406B7F677BF45221401A1D90847D4249407E1B070374502140A3DCC71BAA4249401D401AA9524E21405D797F72CA424940C0870101214C2140487B7203F44249409C82A1B3714921403C6F63B323434940285E0AB4E046214009FC862E4D4349404498ECE934442140B813DB937643494073D13538B643214061F7C209F14349402C9BDE6A424321407C31EFCC5F44494047979240DE42214075E0E69EBF4449401588E8216442214055089A852C45494065E7C825E94121409226DE019E4549402E3BC43F6C41214052859A7C0E46494071BCF1A43B422140DAAF3BDD7946494081C701052843214006E2D0B6F5464940A1BDFA78E843214001C056AE5C474940396F5287CB442140AB61BF27D64749404238B066AE45214034CF5B86494849401E73F96AA24621402B920ABEC44849407D27C1768B47214063BA10AB3F494940D9182AB5CD472140904138B066494940A97A432B414821404F2BE0F9A0494940F0FCA204FD492140692A7A96D6494940E09E8C96A84B2140DDD671570A4A49404B7265F5B34D21407CDD7DE9484A4940BDF20F11ED4D2140548F34B8AD4A49405EE3E94B254E21402FAFB7280E4B49406749809A5A4E21406C51B010674B49406B77595D984E2140C5CFDAC8D04B49408E791D71C84E2140971705662A4C49408E791D71C84E2140971705662A4C4940
decommissioning_NEP2035_B2,P211,,,,380,1790,,,0105000020E610000001000000010200000005000000ECAA9BE6789C2140C7BFCFB8702C4940ECAA9BE6789C2140C7BFCFB8702C49400B822271EA9A2140BF04B86AE82C49400D0A39A5729921408C3F40AD582D49400D0A39A5729921408C3F40AD582D4940
decommissioning_NEP2035_B2,P211,,,,380,1790,,,0105000020E610000001000000010200000023000000B00A19F4869E214022A077760B1A4940DFCC4301369F2140C4E0AB67521A4940C0CD870C509F214082CB63CDC81A4940797B6BBB649F2140445CEFED4C1B49403C1B4D897F9F2140B34A4453D11B4940127A47D7969F21407272BF43511C4940022AC187B79F21402328C819D41C4940341477BCC99F21408B027D224F1D494038EB9D1BE49F2140AC39E576D41D4940BDD0B76004A021400F9A5DF7561E4940E5C578831EA02140AA752C00D71E4940AEB200B738A02140D40BE313571F4940DB1C42F053A021400E49D2DAD91F4940CBAFD5D468A021405A1C846F50204940F40C2B2680A021404B479451C0204940D5601A868FA02140D7D704622321494034EBD67CA6A02140EA173614882149403BDFF4D324A121407FC575E7E42149409D8AAFD1CDA1214041EB2B595F22494034A891F183A22140A50925DDE0224940B485D6790AA32140CDC6EF12412349403890E4A892A32140EF1C6F97A2234940D380E61835A42140A76494C2172449400ABA62EBBEA421406E556D927A24494078DE7CD92CA52140430F6BE0FD2449401B1B159392A52140671EAFF6662549405527B1B508A6214079F1D995F1254940FC3669BF5AA6214022646A5C49264940205D11A1B6A621408B8054D4AA264940C13F000407A7214053B9E4130D274940C6AF0E362BA521402B6222EF66274940267D10B864A32140D0656A12BC2749401880A1A245A12140424C78F821284940ABF875960F9F21402332ACE28D284940ABF875960F9F21402332ACE28D284940
decommissioning_NEP2035_B2,P211,,,,380,1790,,,0105000020E610000001000000010200000007000000CED8E1F9565121400758F503684D4940CED8E1F9565121400758F503684D4940755DF8C1F95021404C3B90508E4D49406AB7A7F5C85021407F5358A9A04D4940EAD385B3B6502140EC66EB85A74D49407CB779E3A4502140480F8D38AE4D4940DA60BB3536502140519F3CB5884D4940
decommissioning_NEP2035_B2,P214,,,,380,1790,,,0105000020E610000001000000010200000004000000749AEA52A6A029400310E345CF6D4940C6FB71FBE59F29409A5C31C8026E49404FAAC7C738A02940507FAC962A6E49404FAAC7C738A02940507FAC962A6E4940
decommissioning_NEP2035_B2,P214,,,,380,1790,,,0105000020E610000001000000010200000008000000291719D302C62A4029AECF413CAD4940291719D302C62A4029AECF413CAD494025896F7209C52A406C8F28FE39AD4940E374ED66A1C42A40464B79083EAD4940B4E6C75F5AC42A403F54BF7740AD49404A6018552BC42A4050159D7642AD49400053AB54F5C32A40D74E948444AD4940B99F3FE6BFC32A404BD2E54791AD4940
decommissioning_NEP2035_B2,P214,,,,380,1790,,,0105000020E6100000010000000102000000040000004FAAC7C738A02940507FAC962A6E49404FAAC7C738A02940507FAC962A6E4940E4B3869C08A029405268B4B0026E4940749AEA52A6A029400310E345CF6D4940
decommissioning_NEP2035_B2,P214,,,,380,1790,,,0105000020E610000001000000010200000008000000B99F3FE6BFC32A404BD2E54791AD4940C6ED8623FEC32A40BCF4E5BB4AAD49409F2BA5C233C42A40E1BC93AA48AD4940AA61646E63C42A40242823D346AD49404A4F47B6A9C42A40BA7DA02644AD4940B686527B11C52A400941FD1D40AD4940291719D302C62A4029AECF413CAD4940291719D302C62A4029AECF413CAD4940
decommissioning_NEP2035_B2,P214,,,,380,1790,,,0105000020E6100000010000000102000000E80000004FAAC7C738A02940507FAC962A6E4940B33DC45098A12940EFE714E4676E49402566ACEC71A129402473767CC56E494001602B572EA229404EE83FB50B6F494009E1D1C611A329405ADD45F35B6F4940DF1225C6D7A32940D01731A2A36F494037D8E5A5ACA42940EB2285B2F06F4940495BA6704EA62940B006280D35704940C3BCC79926A8294059FA754C827049404C6B781FECA929402774F27DCC704940F6AF517BB6AB294012499979177149406D24647B88AD294056BF2DB3637149400B05B6943DAF29403E111F33AB7149406E82B92759B029408D7A2D8D0472494099CB571355B12940881EE7EC53724940B267CF656AB22940A288A0C5AD72494025B4E55C8AB329406ECBDB6C0773494026D7039C94B429403D6EAE505A73494080D591239DB52940B455EEAAAC734940DB55A3B2BCB62940806A172E06744940E4BD6A65C2B729403F0455A357744940473B6EF8DDB8294089F8E2E6AF7449403EA363BD07BA2940F4F862940C754940B2D991EA3BBB29407B1A8B016D754940DF2120BAFBBB2940EB460EC7A97549409E2633DE56BE29407D4E3052DE7549403507AD2C76C02940A66F88A70D764940A8F45D5B89C229401DBE96A13B7649402B21B30EA2C42940E28F47156A76494015D8ADAFBFC62940D06ADCF698764940F64311F7FDC82940519DB3AACA7649401C8EF85FF8CA294065FE767EF676494027D824E428CD294046C9F5002777494099EDAFC33DCF294028863F1E55774940A0E238F06AD129404BB615568577494033E59E09A8D329409D363EEEB6774940254EDD4BD0D52940019E59B7E6774940416A1327F7D7294078144262167849409425299FD4D92940B012E2804C7849409C00C3F2E7DB2940738577B988784940F2643733FADD29401F882CD2C478494052184ADC19E029408EC81C7002794940247EC51A2EE22940C3AEDCC13E79494062F6573442E429407A17940E7B7949405CFAE1314DE6294079043752B67949401201E20918E82940F4114251EA79494053BC259419EA29404188BF81247A4940FE7B952133EC29401C237E6A617A494056FFD60407EE2940D12E956D967A49407DA070D124F029408E0CCDD0D37A4940A3CD716E13F22940E3D528DA0B7B494080E7285140F42940977D0D77E47A494020381DB74EF62940818EA042BF7A4940E30B491C68F8294053A51C82997A4940B6AA80D657FA29400521B479777A494011BA3AB654FC2940A6513706537A4940AC8EC12F9AFE294080A724462A7A4940FD8FA740C1002A40B2EEC4515E7A4940B50A517413032A40DDD6169E977A49400E05227A08052A40DCBA40EEC77A4940A2C2C71638072A40960DC6E3FD7A4940DAFFA5B162092A403AF6A22C327B4940E715F4835F0B2A409986E123627B494071404B57B00D2A409A23D0059A7B49409D24A7C013102A40C980A268D47B494037F6364767122A4035A039460D7C4940C5D78D2DBA132A40DCD20F8F697C4940A60AEB6B02152A4067F8AAF0C27C49402B172AFF5A162A40256717C2207D494037AAD381AC172A4008CC43A67C7D49405E4C33DDEB182A409AE89898D37D4940B255DD7E541A2A4003EBDDC4357E4940BA68C878941A2A40DA3400659D7E4940477AAC74D21A2A4088DDD2C5017F4940B7BA9C12101B2A40D292228D657F49408B08B5954D1B2A400BDD802AC97F494017FABBD28D1B2A401135762E31804940810DE3C9C91B2A4074C23A4492804940C1255BB8071C2A408878358AF680494099D30A783E1C2A40AE7C3B2E4F81494092CF2B9E7A1C2A40D0A4A88EB0814940A53CA9E5BD1C2A40F039B01C2182494016BA5C0E051D2A40D4D0ABA6908249402F7480BB471D2A40A5294C29F98249400AEDE6F39B1F2A40FFDAB05C2583494035EB313619222A4076C7629B54834940DE7DE94889242A4017F142DF828349403BFD4575DF262A4071D0B936AF834940EE4E2D115E292A404D0C1357DF834940F07B8AD2942B2A401F3CC90C0A8449405AEBD511D12D2A407AF365B334844940B6920CEF28302A405DE4F967618449402619DE5108312A4011CBC1C7BB84494046E80C3103322A4086A9D2BB1D85494059C345EEE9322A40B6AB4665798549407C8A77DBE0332A400139BC7BDB854940285591C0D5342A40B2EDFEC23C86494007B3AE76B9352A409B8B643497864940B42A1D07B9362A40F0164850FC8649409F5C5320B3372A40E110058E5F8749404E75125B8B382A404A528836B6874940AABE4E4585392A40E2F20EA61788494032033A387D3A2A40B0027CB779884940D13EFB36693B2A408C14CAC2D7884940365D4F745D3C2A40A2044713398949403E18C27B583D2A40C89BFC169D894940818010244A3E2A4091508E5DFD894940D12F0043453F2A405DE4F967618A494037960BF038402A4044F4B578C28A49405023884E2A412A4036FAE29C228B49408EA6C4BF19422A408822EEFB818B49404CA4D9E154442A4024B1EE69988B494036351A0AE9462A40353C07E0B08B49406949360D40492A402A722DFFC68B4940C28FC591624B2A409C734B06DB8B4940C2B52451794D2A40E0803BF5ED8B4940F0FACC599F4E2A40AD08ED8B3A8C4940E49299C1CE4F2A409C189293898C494079B6A2282B512A406ED04D51E48C494079584D7C5A522A403A9A7EE4318D4940D553F53CC9532A4003F3EBE2918D49409224085740552A404E524FD5F38D4940962941DA5A562A40AB10EA7D3E8E49402FE3A6069A572A409EF930D6928E49403A741F251B582A4001D2EDDBFF8E494044801D4993582A407933B44B658F49408F160C5300592A40B44703D3C48F494017B776476B592A40EF056685229049401B59E839D8592A40C0756AD37D904940BC9289004C5A2A4017CB3ED9DE904940AB0D4E44BF5A2A409C50888043914940C3FE4696275B2A407A9C58969E914940B01177AB9D5B2A4051B86812069249409B3A8F8AFF5B2A4054AA44D95B9249400FA958EB7A5C2A40EDF71FF4C79249401FD72BD1FE5C2A4076B867A730934940962309675C5D2A4088DA368C82934940489451C0D15D2A4059DDEA39E993494033E54350355E2A40B3CB5C85399449404C55DAE21A5F2A405C2F3CE587944940D193D7EF2E602A4085680822E69449402BAF4B4343612A40D6CC5A0A48954940B387AC2468622A40144ABAC1AB954940D5230D6E6B632A401C7DCC07049649402E1CAD0F90642A40B958518369964940BD44AB49A6652A40E7AA798EC89649409714692CAB662A403D331C2A21974940F51CECA8C5672A40E7B45D57829749402F32A605D4682A40E2CBE957DF974940648D1FCFD3692A400EEF833D37984940010BAA57DB6A2A40BCFE6ECB919849402F336C94F56B2A40EFD984C5F298494062681AB9136D2A40A04C48105399494095258458476F2A40210C97B0919949401DBC653D6B712A40C0EAC891CE994940F033D36295732A4077F123230C9A49402948C73082752A40E45EAAE3429A4940A71F798C97772A40250DC9247E9A49409A34FC5D8E792A40146DD800B69A49406FC04241847B2A4069DA0FC2ED9A494089AAA976977D2A400F6844C4289B494095CCFB49C67F2A40E46DA5D7669B4940C31EC99BB2812A40B0E364879D9B4940E334E95B8B832A400C34E900D29B4940A63EDA498E852A4036EE28290B9C4940D386C3D2C0872A409305A799499C4940AC8F87BEBB892A400572E4DC819C494008DC0429C28B2A4022DF4A1BB39C4940C202F3EBE28D2A40D84CBED9E69C494083797E07F58F2A40E2ECD632199D4940AC6CC43824922A40086C184F4E9D49406080D82D5D942A402223FB7B849D4940B12E13EA8E962A4024B2B4F8B99D4940EEFD5767C6982A40086A42A4F09D4940DFC83CF2079B2A40E0597160289E494039AD252E119D2A409C001EAC5A9E49407D06D49B519F2A40E6F3E560919E49407ABEB04687A12A40A1EA460EC79E4940D70341DBC5A32A40F0B4EB94FD9E49402AFD29FAE8A52A4005FD851E319F49408000080E1EA82A40AE2CD159669F49402CD670917BAA2A405222D3EB609F49404A168B3ACEAC2A40851A74F85A9F4940AD1B4A48FFAE2A4099277C5B559F49409C36E33444B12A40378E588B4F9F4940E82BED79A3B32A40BD564277499F4940881B4BB3D4B52A403DA473D9439F49408BB03CA308B82A4016F5EE343E9F4940518479347ABA2A40A294B5F2379F4940DF5D1DB6E3BC2A40232A9EC4319F49400FA2105C40BF2A40E4AE14B82B9F4940F61A71B7DAC12A40C4C2FF0C259F4940469BE3DC26C42A4097B2672A1F9F4940A700625CBBC62A404D47A57D189F4940EA07759142C92A401B1EB1CC119F49405FAA8889BCCB2A40E922CF3F0B9F4940EE5F596952CE2A40071A225D229F4940AC92C83EC8D22A4087B3113E4A9F49405DC1DB2857D52A400A42C3AC619F49405718117B57D72A402073AFDD879F494056E4C6E358D92A40BF599423AE9F4940EAD7310972DB2A40515E752ED69F4940A01C058882DD2A405BF51494FD9F494019575C1C95DF2A40BEEB223B25A04940E9C2A3E8DCE02A40386A85E97BA04940F8B5E4A727E22A4053C6095DD3A04940C671E0D572E32A406D50A0F42AA1494073A59E05A1E42A40EB2E9ADF7AA14940210B2CDBE2E52A40557655FBCFA1494061E124CD1FE72A40BF81C98D22A249406E9F9FF364E82A4011FD7F4177A249402227028BB2E92A405C59A2B3CCA24940A95D02A6C2EA2A40EB515D6512A349402EB2F8A81AEC2A404D5AA7806AA34940C35E72ED55ED2A40B80F2F3EBBA34940EFA18ED838EC2A4034524A630FA44940D323FC4113EB2A40447C163A65A4494025A58FAFF3E92A40E99903A9B9A44940C73B7606FCE82A40D5BC998702A54940B9B4D084DCE72A407B50508A56A5494091741772B6E62A40D845764AACA54940C2548E249CE52A407730629F00A64940A1D4038B68E42A40D9F0F44A59A64940CE42F1193FE32A4065085B47B0A649408644358012E22A4067DA594F08A7494018080264E8E02A4034F5BA4560A74940F834CC75BFDF2A4079324976B6A749400E67237C94DE2A4028BE350B0FA8494078B7B24467DD2A404F38054367A849402BA913D044DC2A40164E7743BFA8494003E2BF8A9DDA2A403C4F3C670BA9494008EE098AD2D92A4032EEC72331A94940
decommissioning_NEP2035_B2,P214,,,,380,1790,,,0105000020E61000000100000001020000000F00000008EE098AD2D92A4032EEC72331A949404F475BF0FDD82A40A3810EA958A94940EE45B41D53D72A40A045A5C7A5A949405CA90C88B5D52A40C7A8C6A6F0A949406A0F20E80DD42A404B1C1E673FAA4940EE7C3F355ED22A4065F327E08DAA494026766D6FB7D02A4060F93DFBDBAA4940125553ED2ECF2A4059E432C923AB49403917DA9486CD2A40F657D98871AB49407F15E0BBCDCB2A40F74201DBC1AB49401352126D22CA2A40AB0CE36E10AC49405E2B4602B2C82A409A1947F652AC49405D63E135F9C72A40479C0425BBAC49400B05B6943DC72A40A7E3D64922AD4940291719D302C62A4029AECF413CAD4940
decommissioning_NEP2035_B2,P214,,,,380,1790,,,0105000020E6100000010000000102000000AF0000004FAAC7C738A02940507FAC962A6E4940B33DC45098A12940EFE714E4676E49402566ACEC71A129402473767CC56E494001602B572EA229404EE83FB50B6F494009E1D1C611A329405ADD45F35B6F4940DF1225C6D7A32940D01731A2A36F494037D8E5A5ACA42940EB2285B2F06F4940495BA6704EA62940B006280D35704940C3BCC79926A8294059FA754C827049404C6B781FECA929402774F27DCC704940F6AF517BB6AB294012499979177149406D24647B88AD294056BF2DB3637149400B05B6943DAF29403E111F33AB7149406E82B92759B029408D7A2D8D0472494099CB571355B12940881EE7EC53724940B267CF656AB22940A288A0C5AD72494025B4E55C8AB329406ECBDB6C0773494026D7039C94B429403D6EAE505A73494080D591239DB52940B455EEAAAC734940DB55A3B2BCB62940806A172E06744940E4BD6A65C2B729403F0455A357744940473B6EF8DDB8294089F8E2E6AF7449403EA363BD07BA2940F4F862940C754940B2D991EA3BBB29407B1A8B016D754940DF2120BAFBBB2940EB460EC7A97549409E2633DE56BE29407D4E3052DE7549403507AD2C76C02940A66F88A70D764940A8F45D5B89C229401DBE96A13B7649402B21B30EA2C42940E28F47156A76494015D8ADAFBFC62940D06ADCF698764940F64311F7FDC82940519DB3AACA7649401C8EF85FF8CA294065FE767EF676494027D824E428CD294046C9F5002777494099EDAFC33DCF294028863F1E55774940A0E238F06AD129404BB615568577494033E59E09A8D329409D363EEEB6774940254EDD4BD0D52940019E59B7E6774940416A1327F7D7294078144262167849409425299FD4D92940B012E2804C7849409C00C3F2E7DB2940738577B988784940F2643733FADD29401F882CD2C478494052184ADC19E029408EC81C7002794940247EC51A2EE22940C3AEDCC13E79494062F6573442E429407A17940E7B7949405CFAE1314DE6294079043752B67949401201E20918E82940F4114251EA79494053BC259419EA29404188BF81247A4940FE7B952133EC29401C237E6A617A494056FFD60407EE2940D12E956D967A49407DA070D124F029408E0CCDD0D37A4940A3CD716E13F22940E3D528DA0B7B494080E7285140F42940977D0D77E47A494020381DB74EF62940818EA042BF7A4940E30B491C68F8294053A51C82997A4940B6AA80D657FA29400521B479777A494011BA3AB654FC2940A6513706537A4940AC8EC12F9AFE294080A724462A7A4940FD8FA740C1002A40B2EEC4515E7A4940B50A517413032A40DDD6169E977A49400E05227A08052A40DCBA40EEC77A4940A2C2C71638072A40960DC6E3FD7A4940DAFFA5B162092A403AF6A22C327B4940E715F4835F0B2A409986E123627B494071404B57B00D2A409A23D0059A7B49409D24A7C013102A40C980A268D47B494037F6364767122A4035A039460D7C4940C5D78D2DBA132A40DCD20F8F697C4940A60AEB6B02152A4067F8AAF0C27C49402B172AFF5A162A40256717C2207D494037AAD381AC172A4008CC43A67C7D49405E4C33DDEB182A409AE89898D37D4940B255DD7E541A2A4003EBDDC4357E4940BA68C878941A2A40DA3400659D7E4940477AAC74D21A2A4088DDD2C5017F4940B7BA9C12101B2A40D292228D657F49408B08B5954D1B2A400BDD802AC97F494017FABBD28D1B2A401135762E31804940810DE3C9C91B2A4074C23A4492804940C1255BB8071C2A408878358AF680494099D30A783E1C2A40AE7C3B2E4F81494092CF2B9E7A1C2A40D0A4A88EB0814940A53CA9E5BD1C2A40F039B01C2182494016BA5C0E051D2A40D4D0ABA6908249402F7480BB471D2A40A5294C29F98249400AEDE6F39B1F2A40FFDAB05C2583494035EB313619222A4076C7629B54834940DE7DE94889242A4017F142DF828349403BFD4575DF262A4071D0B936AF834940EE4E2D115E292A404D0C1357DF834940F07B8AD2942B2A401F3CC90C0A8449405AEBD511D12D2A407AF365B334844940B6920CEF28302A405DE4F967618449402619DE5108312A4011CBC1C7BB84494046E80C3103322A4086A9D2BB1D85494059C345EEE9322A40B6AB4665798549407C8A77DBE0332A400139BC7BDB854940285591C0D5342A40B2EDFEC23C86494007B3AE76B9352A409B8B643497864940B42A1D07B9362A40F0164850FC8649409F5C5320B3372A40E110058E5F8749404E75125B8B382A404A528836B6874940AABE4E4585392A40E2F20EA61788494032033A387D3A2A40B0027CB779884940D13EFB36693B2A408C14CAC2D7884940365D4F745D3C2A40A2044713398949403E18C27B583D2A40C89BFC169D894940818010244A3E2A4091508E5DFD894940D12F0043453F2A405DE4F967618A494037960BF038402A4044F4B578C28A49405023884E2A412A4036FAE29C228B49408EA6C4BF19422A408822EEFB818B49404CA4D9E154442A4024B1EE69988B494036351A0AE9462A40353C07E0B08B49406949360D40492A402A722DFFC68B4940C28FC591624B2A409C734B06DB8B4940C2B52451794D2A40E0803BF5ED8B4940F0FACC599F4E2A40AD08ED8B3A8C4940E49299C1CE4F2A409C189293898C494079B6A2282B512A406ED04D51E48C494079584D7C5A522A403A9A7EE4318D4940D553F53CC9532A4003F3EBE2918D49409224085740552A404E524FD5F38D4940962941DA5A562A40AB10EA7D3E8E49402FE3A6069A572A409EF930D6928E49403A741F251B582A4001D2EDDBFF8E494044801D4993582A407933B44B658F49408F160C5300592A40B44703D3C48F494017B776476B592A40EF056685229049401B59E839D8592A40C0756AD37D904940BC9289004C5A2A4017CB3ED9DE904940AB0D4E44BF5A2A409C50888043914940C3FE4696275B2A407A9C58969E914940B01177AB9D5B2A4051B86812069249409B3A8F8AFF5B2A4054AA44D95B9249400FA958EB7A5C2A40EDF71FF4C79249401FD72BD1FE5C2A4076B867A730934940962309675C5D2A4088DA368C82934940489451C0D15D2A4059DDEA39E993494033E54350355E2A40B3CB5C85399449404C55DAE21A5F2A405C2F3CE587944940D193D7EF2E602A4085680822E69449402BAF4B4343612A40D6CC5A0A48954940B387AC2468622A40144ABAC1AB954940D5230D6E6B632A401C7DCC07049649402E1CAD0F90642A40B958518369964940BD44AB49A6652A40E7AA798EC89649409714692CAB662A403D331C2A21974940F51CECA8C5672A40E7B45D57829749402F32A605D4682A40E2CBE957DF974940648D1FCFD3692A400EEF833D37984940010BAA57DB6A2A40BCFE6ECB919849402F336C94F56B2A40EFD984C5F298494062681AB9136D2A40A04C48105399494095258458476F2A40210C97B0919949401DBC653D6B712A40C0EAC891CE994940F033D36295732A4077F123230C9A49402948C73082752A40E45EAAE3429A4940A71F798C97772A40250DC9247E9A49409A34FC5D8E792A40146DD800B69A49406FC04241847B2A4069DA0FC2ED9A494089AAA976977D2A400F6844C4289B494095CCFB49C67F2A40E46DA5D7669B4940C31EC99BB2812A40B0E364879D9B4940E334E95B8B832A400C34E900D29B4940A63EDA498E852A4036EE28290B9C4940D386C3D2C0872A409305A799499C4940AC8F87BEBB892A400572E4DC819C494008DC0429C28B2A4022DF4A1BB39C4940C202F3EBE28D2A40D84CBED9E69C494083797E07F58F2A40E2ECD632199D4940AC6CC43824922A40086C184F4E9D49406080D82D5D942A402223FB7B849D4940B12E13EA8E962A4024B2B4F8B99D4940EEFD5767C6982A40086A42A4F09D4940F1E13B5FDF9A2A40E0860E76249E4940
decommissioning_NEP2035_B2,P214,,,,380,1790,,,0105000020E610000001000000010200000048000000F1E13B5FDF9A2A40E0860E76249E4940DFC83CF2079B2A40E0597160289E494039AD252E119D2A409C001EAC5A9E49407D06D49B519F2A40E6F3E560919E49407ABEB04687A12A40A1EA460EC79E4940D70341DBC5A32A40F0B4EB94FD9E49402AFD29FAE8A52A4005FD851E319F49408000080E1EA82A40AE2CD159669F49402CD670917BAA2A405222D3EB609F49404A168B3ACEAC2A40851A74F85A9F4940AD1B4A48FFAE2A4099277C5B559F49409C36E33444B12A40378E588B4F9F4940E82BED79A3B32A40BD564277499F4940881B4BB3D4B52A403DA473D9439F49408BB03CA308B82A4016F5EE343E9F4940518479347ABA2A40A294B5F2379F4940DF5D1DB6E3BC2A40232A9EC4319F49400FA2105C40BF2A40E4AE14B82B9F4940F61A71B7DAC12A40C4C2FF0C259F4940469BE3DC26C42A4097B2672A1F9F4940A700625CBBC62A404D47A57D189F4940EA07759142C92A401B1EB1CC119F49405FAA8889BCCB2A40E922CF3F0B9F4940EE5F596952CE2A40071A225D229F4940AC92C83EC8D22A4087B3113E4A9F49405DC1DB2857D52A400A42C3AC619F49405718117B57D72A402073AFDD879F494056E4C6E358D92A40BF599423AE9F4940EAD7310972DB2A40515E752ED69F4940A01C058882DD2A405BF51494FD9F494019575C1C95DF2A40BEEB223B25A04940E9C2A3E8DCE02A40386A85E97BA04940F8B5E4A727E22A4053C6095DD3A04940C671E0D572E32A406D50A0F42AA1494073A59E05A1E42A40EB2E9ADF7AA14940210B2CDBE2E52A40557655FBCFA1494061E124CD1FE72A40BF81C98D22A249406E9F9FF364E82A4011FD7F4177A249402227028BB2E92A405C59A2B3CCA24940A95D02A6C2EA2A40EB515D6512A349402EB2F8A81AEC2A404D5AA7806AA34940C35E72ED55ED2A40B80F2F3EBBA34940EFA18ED838EC2A4034524A630FA44940D323FC4113EB2A40447C163A65A4494025A58FAFF3E92A40E99903A9B9A44940C73B7606FCE82A40D5BC998702A54940B9B4D084DCE72A407B50508A56A5494091741772B6E62A40D845764AACA54940C2548E249CE52A407730629F00A64940A1D4038B68E42A40D9F0F44A59A64940CE42F1193FE32A4065085B47B0A649408644358012E22A4067DA594F08A7494018080264E8E02A4034F5BA4560A74940F834CC75BFDF2A4079324976B6A749400E67237C94DE2A4028BE350B0FA8494078B7B24467DD2A404F38054367A849402BA913D044DC2A40164E7743BFA8494003E2BF8A9DDA2A403C4F3C670BA949404F475BF0FDD82A40A3810EA958A94940EE45B41D53D72A40A045A5C7A5A949405CA90C88B5D52A40C7A8C6A6F0A949406A0F20E80DD42A404B1C1E673FAA4940EE7C3F355ED22A4065F327E08DAA494026766D6FB7D02A4060F93DFBDBAA4940125553ED2ECF2A4059E432C923AB49403917DA9486CD2A40F657D98871AB49407F15E0BBCDCB2A40F74201DBC1AB49401352126D22CA2A40AB0CE36E10AC49405E2B4602B2C82A409A1947F652AC49405D63E135F9C72A40479C0425BBAC49400B05B6943DC72A40A7E3D64922AD4940291719D302C62A4029AECF413CAD4940
